,image,class,location
898,17165.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17165.jpg
899,1718.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1718.jpg
900,17187.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17187.jpg
901,17193.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17193.jpg
902,17198.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17198.jpg
903,17202.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17202.jpg
904,17211.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17211.jpg
905,17225.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17225.jpg
906,17235.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17235.jpg
907,17236.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17236.jpg
908,17262.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17262.jpg
909,17264.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17264.jpg
910,17267.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17267.jpg
911,17270.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17270.jpg
912,17272.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17272.jpg
913,17273.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17273.jpg
914,17296.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17296.jpg
915,17302.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17302.jpg
916,17308.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17308.jpg
917,17322.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17322.jpg
918,17330.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17330.jpg
919,17332.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17332.jpg
920,17337.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17337.jpg
921,17338.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17338.jpg
922,17345.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17345.jpg
923,17354.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17354.jpg
924,1739.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1739.jpg
925,17397.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17397.jpg
926,17401.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17401.jpg
927,17403.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17403.jpg
928,17406.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17406.jpg
929,17416.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17416.jpg
930,17418.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17418.jpg
931,17425.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17425.jpg
932,17427.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17427.jpg
933,17450.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17450.jpg
934,17451.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17451.jpg
935,17452.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17452.jpg
936,17453.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17453.jpg
937,17457.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17457.jpg
938,17462.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17462.jpg
939,17468.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17468.jpg
940,17479.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17479.jpg
941,17480.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17480.jpg
942,17491.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17491.jpg
943,17495.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17495.jpg
944,17503.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17503.jpg
945,1751.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1751.jpg
946,17516.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17516.jpg
947,17520.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17520.jpg
948,1753.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1753.jpg
949,17537.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17537.jpg
950,17539.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17539.jpg
951,17541.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17541.jpg
952,17545.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17545.jpg
953,17551.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17551.jpg
954,17552.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17552.jpg
955,17560.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17560.jpg
956,17563.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17563.jpg
957,17574.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17574.jpg
958,17575.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17575.jpg
959,17581.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17581.jpg
960,17590.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17590.jpg
961,17594.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17594.jpg
962,1760.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1760.jpg
963,17602.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17602.jpg
964,17605.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17605.jpg
965,17609.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17609.jpg
966,1763.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1763.jpg
967,17636.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17636.jpg
968,17662.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17662.jpg
969,17673.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17673.jpg
970,17687.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17687.jpg
971,17718.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17718.jpg
972,17719.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17719.jpg
973,17731.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17731.jpg
974,17750.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17750.jpg
975,17751.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17751.jpg
976,17764.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17764.jpg
977,17771.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17771.jpg
978,17793.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17793.jpg
979,17805.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17805.jpg
980,17806.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17806.jpg
981,17821.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17821.jpg
982,17825.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17825.jpg
983,17830.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17830.jpg
984,17835.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17835.jpg
985,17853.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17853.jpg
986,1786.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1786.jpg
987,17868.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17868.jpg
988,1787.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1787.jpg
989,17873.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17873.jpg
990,17875.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17875.jpg
991,17891.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17891.jpg
992,17896.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17896.jpg
993,17898.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17898.jpg
994,17903.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17903.jpg
995,17906.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17906.jpg
996,17912.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17912.jpg
997,17932.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17932.jpg
998,17951.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17951.jpg
999,17953.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17953.jpg
1000,17956.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17956.jpg
1001,17969.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17969.jpg
1002,17973.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17973.jpg
1003,17977.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17977.jpg
1004,17981.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17981.jpg
1005,17983.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17983.jpg
1006,17989.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/17989.jpg
1007,18017.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18017.jpg
1008,18025.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18025.jpg
1009,18026.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18026.jpg
1010,18029.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18029.jpg
1011,18034.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18034.jpg
1012,18037.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18037.jpg
1013,18045.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18045.jpg
1014,18050.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18050.jpg
1015,18052.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18052.jpg
1016,18056.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18056.jpg
1017,18072.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18072.jpg
1018,18079.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18079.jpg
1019,18084.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18084.jpg
1020,18087.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18087.jpg
1021,18099.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18099.jpg
1022,18105.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18105.jpg
1023,18115.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18115.jpg
1024,18133.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18133.jpg
1025,18140.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18140.jpg
1026,18151.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18151.jpg
1027,18156.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18156.jpg
1028,18157.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18157.jpg
1029,18166.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18166.jpg
1030,18167.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18167.jpg
1031,18182.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18182.jpg
1032,18195.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18195.jpg
1033,18201.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18201.jpg
1034,18203.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18203.jpg
1035,18234.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18234.jpg
1036,18235.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18235.jpg
1037,18237.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18237.jpg
1038,18240.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18240.jpg
1039,18252.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18252.jpg
1040,18258.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18258.jpg
1041,18260.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18260.jpg
1042,18272.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18272.jpg
1043,18279.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18279.jpg
1044,18283.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18283.jpg
1045,18289.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18289.jpg
1046,18291.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18291.jpg
1047,18312.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18312.jpg
1048,18321.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18321.jpg
1049,18324.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18324.jpg
1050,18331.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18331.jpg
1051,18335.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18335.jpg
1052,18342.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18342.jpg
1053,18344.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18344.jpg
1054,18364.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18364.jpg
1055,18375.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18375.jpg
1056,18389.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18389.jpg
1057,18397.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18397.jpg
1058,18412.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18412.jpg
1059,18415.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18415.jpg
1060,18419.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/18419.jpg
